ABAVIJ_clean, 1320.38
ABAVOP_clean, 1285.81
ABEXIQ_clean, 2602.59
ABEXOW_clean, 2572.73
ABEXUC_clean, 2546.99
ABEYAJ_clean, 2511.78
ABEYIR, 2477.63
ABIYIV, 4703.28
ABUWOJ_clean, 4518.16
ACAKUM, 2226.95
ACALIB_clean, 2087.56
ACODED, 5539.83
ACOLIP_clean, 1527.86
ACOLUB_clean, 4644.21
ACUBAB_clean, 1622.68
ACUTOI_clean, 3357.19
ADABAK, 2225.78
ADABAK01_clean, 1105.82
ADABIS_clean, 1103.94
ADABUE_clean, 1244.47
ADAXEK_clean, 833.647
ADEGIA_clean, 839.092
ADIQEL_clean, 953.188
ADOBAX, 4446.68
ADOBOL_clean, 4259.51
AFITIT_clean, 4269.85
AFIXAO_clean, 5713.78
AFOQUI_clean, 2076.4
AFOTUL_clean, 1600.49
AFOVAT_clean, 1593.02
AFOVIB_clean, 1570.05
AFOVOH_clean, 1598.69
AFOYOK_clean, 2508.04
AFUPEX_clean, 1801.62
AGARUW_clean, 2421.47
AGAXOV_clean, 3499.87
AGESIP_clean, 659.382
AGUWUV_clean, 791.15
AHINIP_clean, 3044.76
AHOKIR01_clean, 293.967
AHUTIH01_clean, 1065.46
AHUTIH_clean, 1066.59
AJAYIT_clean, 2195.74
AKUHOD01_clean, 920.135
ALAMUW_clean, 5115.55
ALIXOJ_clean, 3224.33
ALIXUP_clean, 2802.92
ALUJIB_clean, 5415.53
ALUJOH_clean, 5496.43
ALUJUN_clean, 830.874
ALUKAU_clean, 821.132
ALUKIC_clean, 6355.56
ALULAV_clean, 6290.14
ALULID_clean, 3876.16
AMAFOK_clean, 1033.81
AMALND_clean, 2083.98
AMIKOX_clean, 2479.63
AMILUE_clean, 4728.39
AMIMEP_clean, 4711.05
AMIWOJ_clean, 2068.07
AMIXAW_clean, 2034.19
AMIXEA_clean, 2020.73
AMOZAE_clean, 1346.45
AMUCOB_clean, 1064.12
AMUXAI_clean, 3142.46
ANENEN_clean, 1569.11
ANENIR_clean, 1576.71
ANOMUM_clean, 2858.11
ANUGIA_clean, 5310.8
ANUGUM_clean, 3183.59
APEBED_clean, 1894.1
AQALOU_clean, 2286.8
AQETIA_clean, 2256.4
AQETUM_clean, 1900.49
AQMAND01_clean, 946.695
AQMAND_clean, 949.28
AQODOA_clean, 1390.1
AQUCOF_clean, 3176.23
AQUDAS_clean, 3184.19
ARIBOS_clean, 1893.46
AROFAP_clean, 3565.41
AROFET_clean, 3248.15
ARUYES, 2516.6
ASACON_clean, 2964.91
ASADAA_clean, 2830.39
ASALIP_clean, 1021.06
ATAFIK_clean, 4164.32
ATIBAG_clean, 1752.61
ATIBIO_clean, 1783.5
ATIBOU01_clean, 1813.75
ATIBOU_clean, 1737.42
ATIBUA_clean, 1723.82
ATICAH_clean, 1810.98
ATICEL_clean, 1794.35
ATIJUJ_manual, 3081.95
ATOTIM_manual, 2671.76
ATOWIQ_clean, 2134.77
ATOWOW_clean, 2137.86
ATOXEN_clean, 1612.66
AVAQIX_clean, 3624.44
AVELOD_clean, 4831.16
AVEMAQ_clean, 4802.56
AVEMOE_clean, 1190.48
AVEROJ_clean, 1267.26
AVESAW_clean, 2329.23
AVIMOI_clean, 3625.33
AVIMUO_clean, 3470.23
AVIPAX_clean, 3915.97
AVUDAX_clean, 4911.08
AWAGEL_clean, 3726.3
AWEJIW_clean, 2937.46
AWOFOI_clean, 1748.47
AXOCEW_clean, 2693.08
AXUBAW_manual, 4200.96
AXUHIL_clean, 6654.39
AYUWUM_clean, 2607.12
AZIXUD_clean, 3024.67
AZOBUN_clean, 1461.34
BACMOH_clean, 1152.77
BAEDTA01_clean, 3490.01
BAHGUN01_clean, 676.349
BAHGUN04_clean, 687.988
BAHGUN_clean, 684.228
BAHMAZ_clean, 3631.47
BAKGAX_clean, 2205.21
BAKGIF_clean, 1244.46
BENXOJ, 2928.2
BAKJEE_clean, 4338.61
BAKJII_clean, 2078.04
BALMUW01_clean, 441.708
BALMUW_clean, 451.382
BANMAG_clean, 3039.96
BARZAW_clean, 4825.13
BARZOK_clean, 4883.12
BARZUR_clean, 2657.42
BASJUB_clean, 4425.27
BASSOF_clean, 3798.92
BASSUL_clean, 3807.27
BASTAS_clean, 3855.39
BASTEW_clean, 3885.33
BASTUM_clean, 3834.53
BAWRUO_clean, 3585.95
BAXSIE_clean, 1937.63
BAZJIX_clean, 5843.52
BEGBOG_clean, 1361.91
BEKSAM_clean, 871.475
BEKZEX01_clean, 1527.39
BEKZEX_clean, 1528.57
BELYIC_clean, 1472.75
BENXUP_clean, 1439.42
BEPLUF_clean, 2762.08
BEPMAM_clean, 2725.87
BEPMEQ_clean, 2755.23
BEPMIU_clean, 2731.41
BEPNIV_clean, 2716.47
BEPNOB_clean, 2725.87
BEPNUH_clean, 2773.47
BEPPAP_clean, 2704.32
BEPPIX_clean, 2742.63
BEPPOD_clean, 2816.98
BEPRIZ_clean, 4973.54
BEPROF_clean, 6256.2
BEPVAV_clean, 1370.45
BEPVEZ_clean, 1475.62
BEPVID_clean, 1434.83
BEPVOJ01_clean, 1409.92
BEPVOJ_clean, 1386.93
BEPYIG_clean, 1294.61
BERFIP_clean, 1041.11
BERGAI_clean, 4090.96
BETDAH_clean, 2707.92
BETDEL_clean, 2690.48
BETFAJ_clean, 2753.51
BETFEN_clean, 2778.19
BETFUD_clean, 2814.19
BETGAK_clean, 2810.39
BEVQUP_clean, 600.535
BEXPAX_clean, 2187.42
BEXSAA_clean, 2653.7
BEXTUV_clean, 1313.33
BEYSEF_clean, 2996.56
BEZSIK_clean, 1145.41
BIBBUL_clean, 2645.43
BIBXUH_clean, 4087.19
BICDAU_clean, 5236.58
BIFKEI_clean, 2681.39
BIHMUC_clean, 1495.4
BIMDEF_clean, 1040.4
BIMDIL_clean, 1035.49
BIVXEK_clean, 1037.65
BIWYAH10_clean, 3148.39
BIYTEJ, 2009.55
BOHGOU_clean, 384.948
BOJCIN_clean, 5589.72
BOLPEY_clean, 4112.6
BOMCUB_clean, 800.116
BONMEX_clean, 3415.83
BONNIC_clean, 1113.87
BONWAD_clean, 1297.81
BONWIL_clean, 2106.37
BORBEQ_clean, 3946.66
BOWQAG_clean, 1968.16
BUDDIO_clean, 792.092
BUGSAY_clean, 1509.9
BUGSIG_clean, 1530.34
BUKMUQ_clean, 1798.16
BURJOO_clean, 2364.33
BUSGIG_clean, 1676.89
BUSGOM_clean, 1710.66
BUSQEM_clean, 2162.69
BUSQUC_clean, 1804.25
BUVXOG_clean, 1966.43
BUVYEX_clean, 4113.89
BUVYIB_clean, 3550.0
BUWGAC_clean, 1421.08
BUWGEG_clean, 1735.16
CADPII_clean, 1819.08
CADQAB_clean, 1295.35
CADQOP_clean, 1308.97
CAHLEE_clean, 3102.55
CAHNEF_clean, 2348.41
CAHSOU_clean, 2953.05
CAKFEB_clean, 3086.42
CAKXET_clean, 1231.57
CAKXOD_clean, 1216.1
CAKYAQ_clean, 1208.4
CAKYEU_clean, 1200.29
CAKYIY_clean, 1192.02
CANRIU_clean, 4201.44
CANRUG_clean, 4277.38
CATART03_clean, 937.311
CAVSOJ_clean, 1264.65
CAVSUP_clean, 1452.71
CAVTAW_clean, 1294.95
CAWDOU02_clean, 3756.83
CAWGAJ_clean, 3546.69
CAWVIH_clean, 4017.38
CAXPEY_clean, 1143.36
CAXPIC_clean, 1114.35
CAXVII_clean, 1355.29
CAXVOO_clean, 1359.2
CAXVUU_clean, 1327.89
CAXWAB_clean, 1330.34
CAXWEF_clean, 1330.98
CAXWIJ_clean, 1332.73
CAXXEG_clean, 5186.61
CAYBAH, 2662.58
CAYBAH01, 5305.9
CAYDEN_clean, 1196.22
CAYDIR_clean, 1206.29
CAYDOX06_clean, 1224.23
CAYGIU, 1213.29
CAYKEU_clean, 2754.58
CAYMIZ_clean, 2326.38
CAYSOK_clean, 2894.36
CAZFOA_clean, 1127.8
CAZGIT_clean, 4521.65
Cd3BTB2, 2065.01
CDLGLU01_clean, 903.967
CDLGLU02_clean, 896.739
CDLGLU10_clean, 912.731
CDLGLU11_clean, 912.731
CDLGLU12_clean, 907.209
CEBDOD_clean, 1124.71
CECVIQ_clean, 1067.1
CECVOW_clean, 1064.67
CEDFIC_clean, 2576.1
CEFLEF_clean, 3188.63
CEGDUO_clean, 2617.18
CEGFAW_clean, 2721.5
CEGWER_clean, 1401.33
CEHKUW_clean, 5630.36
CEHPIP_clean, 1517.35
CEHWIX_clean, 928.9
CEHWOD_clean, 882.191
CEHZAR01_clean, 443.239
CEHZAR_clean, 443.239
CEJBEA_clean, 3682.53
CEKHIL_clean, 3281.26
CELZEA_clean, 925.047
CELZIE_clean, 2411.43
CELZOK, 4702.55
CENKAJ_clean, 4097.67
CENPUI_clean, 2122.64
CERMIV_clean, 1327.74
CESYEF01_clean, 668.633
CESYEF_clean, 685.439
CETFOX_clean, 1758.85
CETFUD_clean, 928.135
CETVAA_clean, 1575.18
CEYPUT_clean, 834.309
CEZMUR, 3012.56
CEZNAY_clean, 1509.87
CICYIX_clean, 237.795
CIDKUX_clean, 3146.15
CIFDOM_clean, 2736.03
CIFDUS_clean, 2730.01
CIFJAE_clean, 1240.37
CIFMEL_clean, 3145.38
CIGDUT_clean, 3261.07
CIGFEF_clean, 1696.29
CIGYAU_clean, 1939.4
CIJVOH01_clean, 1736.4
CIJVOH_clean, 1716.21
CILDAD_clean, 1626.88
CISMAT01_clean, 639.145
CITXUZ_clean, 3054.8
CITZIP_clean, 1255.01
CIVTEH_clean, 2917.24
CIWYUD_clean, 1267.65
Co-DOBDC, 1316.39
Co26NDP, 3240.22
CODFEH_clean, 834.396
CODROD_clean, 1051.43
CODRUJ_clean, 1044.08
COF-1, 1421.76
COF-300, 3512.21
COF-5, 2656.66
COGWEB_clean, 3888.72
COJHIT_clean, 2458.09
COMDOY_clean, 678.991
COMGUH_clean, 1864.81
COWMAD_clean, 2040.37
COWMIL_clean, 2028.21
COWMOR_clean, 2026.46
COWMUX_clean, 2014.43
COWXOC_clean, 4747.58
COXQUB_clean, 1404.63
COXXIX_clean, 1904.15
COYCEZ_clean, 4740.23
COYCID_clean, 5651.74
COYTEQ_clean, 1739.18
COYTIU_clean, 1736.43
COYTOA_clean, 1692.97
COYVAO01_clean, 2821.97
COYVAO_clean, 2821.97
COYVES01_clean, 2809.2
COYVES_clean, 2809.2
CUCSAU_clean, 2860.15
CUGLTM01_clean, 822.786
CUGLTM02_clean, 824.586
CUGLTM_clean, 830.339
CUHPUR_clean, 3220.82
CUIMDZ01_clean_h, 1181.08
CUKVUA_clean, 1786.18
CUKYAJ_clean, 1588.96
CUMDIY_clean, 676.9
CUMDOE_clean, 1719.56
CUNFOH01_clean, 2814.3
CUNFOH_clean, 2833.53
CUNWEO_clean, 3488.98
CUNXIS10_clean, 1331.49
CUNXIS_clean, 1331.49
CUTKOS_clean, 3372.95
CUVGIK_clean, 594.912
CUVGOQ_clean, 651.726
CUVTUJ_clean, 1321.85
CUVXAT_clean, 5304.56
CUYHIO_clean, 2224.32
CUYQIX_clean, 1368.23
CUYRUK_clean, 2780.73
CUYVOI_clean, 3343.05
CUYWUP_clean, 5210.47
CUYYAX_clean, 2224.85
CUYYEB_clean, 2223.1
DABWUA_clean, 2762.88
DACXUB_clean, 1494.98
DACYAI_clean, 1527.54
DAGDIZ_clean, 3073.58
DAGDUL_clean, 4004.65
DAHTIQ_clean, 5823.4
DAJHOM_manual, 2788.84
DAJHUS_clean, 1845.29
DALCEZ, 4579.75
DANZOJ_neutral, 4703.89
DAPBIH_neutral, 4615.24
DARCOQ_clean, 3423.63
DARCUW_clean, 3345.14
DARDAD_clean, 3361.45
DARDEH_clean, 3503.13
DARDOR_clean, 3434.18
DARFAF_clean, 3464.95
DARFEJ_clean, 3382.5
DARFIN_clean, 3370.38
DARFOT_clean, 3356.6
DATHAJ_clean, 3690.78
DAVYEG_clean, 2356.71
DAWBIO_clean, 1333.96
DAWBOU_clean, 1333.31
DAWBUA_clean, 1396.51
DAWCAH_clean, 1378.52
DAWCOV_clean, 3098.95
DAWDAI_clean, 2907.39
DAWWEF_clean, 3975.64
DAWWIJ_clean, 2880.12
DAXGUG_clean, 973.018
DAXHIV01_clean, 1677.55
DAXHIV_clean, 1679.41
DAXHUH01_clean, 1663.98
DAXHUH_clean, 1690.0
DAXKOE_clean, 1015.37
DAXNOG_clean, 598.654
DAYYIN_clean, 5723.76
DEBGIA_clean, 3015.47
DEBNUU_clean, 808.515
DEFKUU_clean, 956.264
DEGJIK_clean, 877.803
DEHBIC_clean, 569.225
DEHLAF_clean, 5462.56
DEJCEB_clean, 5590.16
DEJCIF_clean, 1106.15
DEJROB, 4628.53
DEJRUH_clean, 2178.89
DEKHEH_clean, 1449.65
DEKHUX_clean, 1266.8
DENKOX_clean, 1802.84
DEPXAY_clean, 5722.87
DEPXIG_clean, 3599.35
DEQFOU_clean, 1786.22
DEQVIF_clean, 2624.77
DEYDOA_clean, 511.504
DEYJIC_clean, 1112.28
DEYJOI_clean, 1129.67
DEYLUQ_clean, 3560.8
DEYVUA_clean, 4237.48
DEYXIQ_clean, 2698.07
DEZKAW_clean, 3879.3
DEZKEA_clean, 4905.43
DIBXAO_clean, 2940.68
DIBXAP_clean, 1113.13
DIBXOD_clean, 1123.18
DICVAO_clean, 3565.61
DICVES_clean, 3580.65
DIDBEZ_clean, 6510.8
DIDDOK_clean, 5213.21
DIMQOH_clean, 1261.93
DIXKOL_clean, 1270.77
DIZQOT_clean, 4991.36
DOCKOW_clean, 3079.58
DODHUA_clean, 1171.82
DOGZIJ_clean, 1036.08
DOKHOB_clean, 2547.95
DOLXOR01_clean, 1452.94
DOLXOR02_clean, 1458.51
DOLXOR_clean, 1448.36
DONNAW01_clean, 715.001
DOQGUM_clean, 979.771
DOQHAT_clean, 973.316
DOQHEX_clean, 965.818
DOQHIB_clean, 958.632
DOQHOH_clean, 947.514
DOQRUW_clean, 1823.94
DORDUK, 2486.71
DORFOG_clean, 808.357
DOTSOV02_clean, 4527.86
DOTSOV03_clean, 4529.25
DOTSOV04_clean, 4530.12
DOTSOV05_clean, 4531.37
DOTSOV06_clean, 4532.39
DOTSOV07_clean, 4532.91
DOTSOV08_clean, 4534.88
DOTSOV09_clean, 4535.25
DOTSOV10_clean, 4535.98
DOTSOV11_clean, 4536.79
DOTSOV12_clean, 4538.69
DOTSOV13_clean, 4539.5
DOTSOV14_clean, 4538.47
DOTSOV15_clean, 4538.69
DOTSOV16_clean, 4538.76
DOTSOV18_clean, 4536.05
DOTSOV19_clean, 4534.66
DOTSOV20_clean, 4534.0
DOTSOV21_clean, 4532.61
DOTSOV22_clean, 4533.49
DOTSOV23_clean, 4532.54
DOTSOV24_clean, 4531.22
DOTSOV25_clean, 4529.47
DOTSOV26_clean, 4528.88
DOTSOV27_clean, 4527.42
DOTSOV28_clean, 4527.12
DOTSOV29_clean, 4533.49
DOTSOV30_clean, 4522.67
DOTSOV31_clean, 4522.3
DOTSOV32_clean, 4518.06
DOTSOV33_clean, 4519.89
DOTSOV34_clean, 4516.53
DOTSOV35_clean, 4518.06
DOTSOV37_clean, 4520.91
DOTSOV38_clean, 4520.25
DOTSOV40_clean, 4519.16
DOTSOV41_clean, 4520.62
DOTSOV42_clean, 4541.62
DOTTUC_clean, 2541.93
DOTWAL_clean, 1372.0
DOYLIM_clean, 1005.74
DUBWON_clean, 1851.94
DUCGEO_clean, 3703.03
DUCHEP_clean, 2109.19
DUFGOB_clean, 4086.88
DUQCAU01_clean, 824.949
DUQCAU_clean, 822.953
DUQSEO_clean, 763.897
DUXKUD_clean, 1792.79
DUXMAL_clean, 3887.73
DUXZIG01_clean, 723.802
EBANAY_clean, 797.857
EBATUY_clean, 1750.88
EBELUU_clean, 1298.52
EBEMEE_clean, 1908.61
EBEMEF_clean, 614.204
EBEMII_clean, 1937.12
EBEMOO, 3860.56
EBEWIT_clean, 1557.03
EBEWOZ01_clean, 1486.94
EBEWOZ_clean, 1485.6
EBEXAM_clean, 1605.7
EBEXEQ01_clean, 1502.62
EBEXEQ_clean, 1495.68
EBIHII_clean, 2989.25
EBIPIQ_clean, 1153.41
EBOTOF_clean, 1135.07
ECAHAT_clean, 3160.16
ECASAD_clean, 982.399
ECASOS_clean, 1356.3
ECEZAO01_clean, 635.357
ECEZAO_clean, 640.255
ECIWUJ_clean, 684.551
ECODEG_clean, 3513.3
ECODIK_clean, 2144.08
ECOLEP_clean, 6476.46
ECOROD_clean, 682.426
ECOSIY_clean, 1214.01
ECOTOG_clean, 1294.19
ECUCUB_clean, 672.428
ECUDAI_clean, 886.942
ECUDEM_clean, 878.807
ECUDIR_clean, 1585.18
ECUDOX_clean, 1586.77
ECUTON_clean, 1967.27
EDABOC_clean, 796.473
EDADET_clean, 1083.19
EDADIX_clean, 1642.9
EDAFUM_clean, 1674.2
EDAGAT_clean, 1608.33
EDAGEX_clean, 1654.22
EDOMAM_clean, 3132.03
EDUSIF_clean, 4309.39
EFOSUO_clean, 4873.23
EFOTAV_clean, 4979.04
EFOTEZ_clean, 4999.82
EFOTID_clean, 5303.74
EGATOW_clean, 4117.17
EGEJIK_manual, 4871.13
EGELUY01_clean, 732.372
EGELUY_clean, 1454.36
EHALOP_clean, 734.462
EHUCOA_clean, 3547.93
EJEFOP_clean, 1849.8
EJIDUW01_clean, 768.105
EJIDUW02_clean, 778.027
EJONOH_clean, 809.464
EKEQIV_clean, 2636.78
EKOPIE_clean, 4043.98
EKOPOK_clean, 2735.5
EKOPUQ_clean, 3913.4
ELAFUT_clean, 1455.62
ELIJOZ_clean, 984.175
ELIJUF_clean, 947.644
ELIKAM_clean, 976.449
ELIKEQ_clean, 974.109
ELIKIU_clean, 964.413
ELIKUG_clean, 959.652
ELILAN_clean, 951.371
ELILER_clean, 946.382
ELILIV_clean, 945.982
EMANAH_clean, 2402.73
EMICUZ_clean, 1810.31
EMITUQ_clean, 6076.17
EMIVAY, 3171.21
EMIYEF_clean, 1043.61
EMOSOP_clean, 2581.69
EPEWAY01_clean, 3206.61
EPEWEC_clean, 3228.8
EPOXAJ_clean, 1110.58
EPUJIJ_clean, 2101.8
EQIWAD_clean, 1067.47
EQOCES_clean, 1109.24
EQOCIW_clean, 1090.15
ERUFUS_clean, 1031.92
ESEQUO_clean, 1119.69
ESEVIH_clean, 3109.42
ESIPUR_clean, 2666.06
ESUMOU01_clean, 750.402
ESUMOU_clean, 777.508
ETEJIX01_clean, 1314.98
ETEJIX_clean, 1355.41
ETEJOD01_clean, 1316.45
ETEJUJ_clean, 1327.53
ETEKAQ01_clean, 1279.83
ETEKAQ_clean, 1323.41
ETEKEU_clean, 1318.17
EVOMOR01_clean, 1819.94
EVUNEP_clean, 1896.63
EVUQOC_clean, 998.337
EVUQUI_clean, 991.603
EVURAP_clean, 1003.49
EWESIJ_clean, 5880.92
EWUCOP_clean, 1722.34
EXEQII_clean, 1458.47
EXEWAG_clean, 2612.45
EXIBUI_clean, 795.339
EXOTUH, 3946.16
EXOZEX_clean, 1208.22
EYOPUE, 2857.24
EYOQAL, 2682.59
EYOQEP, 5945.71
EYULOA_clean, 5690.31
EYUWAW_clean_h, 6974.01
EZABEN_clean, 1189.0
EZUCIM_clean, 2501.28
FABFOF_clean, 973.996
FAFDEX_clean, 581.243
FAFGAU_clean, 1197.3
FAFJIH_clean, 2442.23
FAFMAC_clean, 2094.85
FAGFUQ_clean, 2768.63
FAGREM_clean, 3217.67
FAHFUR_clean, 3664.25
FAKGOP_clean, 2456.73
FAKLIO_clean, 1592.32
FAKLOU_clean, 1580.78
FAKMAH_clean, 3169.89
FALQEQ_clean, 1204.27
FALQOA_clean, 1187.95
FALVOF_clean, 4928.72
FALVUL_clean, 4301.42
FAMBUS_clean, 1784.36
FANWOI, 5713.11
FAPTIB_clean, 2886.52
FAPTOH_clean, 2899.96
FAPTUN_clean, 2693.92
FAPVAV_clean, 2722.18
FAPYEA, 1813.07
FAPYEA04_clean, 905.887
FAQVEA_clean, 1225.84
FAQYUR_clean, 1222.52
FARYAA_clean, 3509.54
FASQUN_clean, 3190.44
FATKAO_clean, 2515.86
FATKIW_clean, 2545.14
FATKUI_clean, 2651.86
FATLUJ_clean, 1975.96
FAVZEJ_clean, 458.446
FAYKOH_clean, 4034.39
FAZPED_clean, 2660.75
FAZRAA_clean, 1118.44
FAZZEM_clean, 1772.78
FECKAA_clean, 4233.05
FECWOB, 2134.0
FECWOB01_clean, 1066.96
FECZAQ_manual, 5710.19
FEDBEX_clean, 885.788
FEFCUQ_clean, 3275.98
FEFDAX_clean, 3091.73
FEFDEB_clean, 2227.43
FEFZOF_clean, 1833.16
FEHCOM_clean, 3892.61
FELVID_clean, 4643.9
FELWAW_clean, 4568.5
FELWIE_clean, 4606.06
FERCAH, 5563.96
FERHAN_clean, 4990.82
FEVDIV_clean, 3235.54
FEVNOK_clean, 1011.43
FEVSAC_clean, 4524.5
FEWGUL_clean, 2513.51
FEWTUY_clean, 4574.0
FEXCES_clean, 2936.72
FEXHOG01_clean, 1019.25
FEXHOG_clean, 997.605
FEYJOJ_clean, 3229.39
FEYQIK_clean, 911.958
FEZREJ_clean, 4222.99
FIBHEF_clean, 1398.37
FIBHIJ_clean, 1450.06
FIFPAM01_clean, 837.866
FIGQUJ_clean, 1306.43
FIGXAU_clean, 245.62
FIGXAW_clean, 3312.22
FIHFAF_clean, 1653.96
FIHRIZ_clean, 2696.11
FIHXUR_clean, 2737.57
FIJCUX01_clean, 4548.2
FIJCUX_clean, 4404.19
FIJDIM02_clean, 1758.13
FIJDIM03_clean, 1761.13
FIJDIM04_clean, 1767.83
FIJDIM06_clean, 1777.3
FIJDIM07_clean, 1778.7
FIJDIM09_clean, 1788.38
FIJDIM11_clean, 1768.82
FIJDIM12_clean, 1766.35
FIJDIM_clean, 1752.05
FIKQIB_clean, 1619.06
FIKTOK_clean, 1908.29
FIMNIA_clean, 3524.66
FIMXUW_clean, 2235.36
FINQOK_clean, 3525.22
FINQUQ_clean, 3482.28
FIPWOS_clean, 745.463
FIPWUY_clean, 726.863
FIPXEJ_clean, 1417.24
FIQCEN_clean, 4570.2
FIQYOU_clean, 1660.95
FIQYUA_clean, 1598.63
FIRVEH_clean, 711.35
FITJAU_clean, 3288.35
FITJEY_clean, 3192.81
FIVNAZ_clean, 425.147
FIVYEP01_clean, 1911.63
FIVYEP_clean, 1911.63
FIVYUF_clean, 2799.77
FOHCAH_clean, 682.11
FOHCIP_clean, 1930.9
FOHQUO_clean, 1528.61
FOHSAW01_clean, 1477.43
FONQIJ_clean, 2232.75
FUDQIF_clean, 387.889
FUFREE_clean, 1263.37
FULQOT_clean, 3247.9
FULQUZ_clean, 3519.25
